,Total_loads
,23
date,
2017-04-21,26945.0
2017-04-22,25442.0
2017-04-23,25176.0
2017-04-24,26236.0
2017-04-25,26962.0
2017-04-26,27202.0
2017-04-27,27506.0
2017-04-28,27422.0
2017-04-29,25887.0
2017-04-30,24915.0
2017-05-01,28466.0
2017-05-02,27868.0
2017-05-03,27253.0
2017-05-04,27353.0
2017-05-05,27030.0
2017-05-06,27249.0
2017-05-07,29908.0
2017-05-08,29928.0
2017-05-09,29271.0
2017-05-10,27665.0
2017-05-11,24427.0
2017-05-12,32397.0
2017-05-13,24979.0
2017-05-14,25078.0
2017-05-15,26647.0
2017-05-16,27311.0
2017-05-17,27129.0
2017-05-18,26745.0
2017-05-19,26434.0
2017-05-20,24937.0
2017-05-21,25139.0
2017-05-22,26890.0
2017-05-23,27520.0
2017-05-24,27772.0
2017-05-25,28262.0
2017-05-26,27903.0
2017-05-27,26021.0
2017-05-28,25629.0
2017-05-29,27136.0
2017-05-30,27143.0
2017-05-31,27465.0
2017-06-01,27790.0
2017-06-02,29242.0
2017-06-03,28259.0
2017-06-04,27349.0
2017-06-05,25200.0
2017-06-06,27777.0
2017-06-07,29253.0
2017-06-08,29334.0
2017-06-09,29418.0
2017-06-10,27080.0
2017-06-11,26707.0
2017-06-12,30635.0
2017-06-13,31070.0
2017-06-14,31598.0
2017-06-15,31777.0
2017-06-16,31480.0
2017-06-17,30502.0
2017-06-18,30977.0
2017-06-19,31715.0
2017-06-20,31924.0
2017-06-21,32187.0
2017-06-22,32254.0
2017-06-23,29981.0
2017-06-24,29615.0
2017-06-25,29097.0
2017-06-26,30630.0
2017-06-27,30183.0
2017-06-28,29021.0
2017-06-29,28151.0
2017-06-30,27274.0
2017-07-01,29495.0
2017-07-02,29358.0
2017-07-03,27960.0
2017-07-04,27041.0
2017-07-05,25164.0
2017-07-06,28351.0
2017-07-07,28479.0
2017-07-08,30914.0
2017-07-09,29187.0
2017-07-10,24868.0
2017-07-11,27535.0
2017-07-12,30565.0
2017-07-13,33383.0
2017-07-14,31594.0
2017-07-15,29596.0
2017-07-16,30306.0
2017-07-17,32218.0
2017-07-18,32134.0
2017-07-19,31465.0
2017-07-20,30644.0
2017-07-21,29658.0
2017-07-22,28065.0
2017-07-23,28455.0
2017-07-24,29156.0
2017-07-25,29740.0
2017-07-26,30641.0
2017-07-27,31655.0
2017-07-28,30674.0
2017-07-29,29676.0
2017-07-30,29536.0
2017-07-31,29950.0
2017-08-01,29224.0
2017-08-02,29806.0
2017-08-03,27682.0
2017-08-04,25451.0
2017-08-05,26557.0
2017-08-06,28590.0
2017-08-07,26911.0
2017-08-08,29689.0
2017-08-09,27937.0
2017-08-10,24964.0
2017-08-11,27983.0
2017-08-12,29631.0
2017-08-13,26472.0
2017-08-14,27630.0
2017-08-15,27728.0
2017-08-16,29693.0
2017-08-17,30162.0
2017-08-18,29973.0
2017-08-19,27883.0
2017-08-20,28374.0
2017-08-21,30805.0
2017-08-22,30494.0
2017-08-23,30668.0
2017-08-24,30449.0
2017-08-25,29965.0
2017-08-26,28067.0
2017-08-27,27627.0
2017-08-28,29192.0
2017-08-29,28397.0
2017-08-30,28381.0
2017-08-31,28641.0
2017-09-01,31360.0
2017-09-02,30281.0
2017-09-03,27298.0
2017-09-04,25540.0
2017-09-05,27167.0
2017-09-06,28246.0
2017-09-07,27998.0
2017-09-08,27946.0
2017-09-09,25465.0
2017-09-10,26489.0
2017-09-11,28188.0
2017-09-12,29121.0
2017-09-13,28288.0
2017-09-14,27684.0
2017-09-15,26378.0
2017-09-16,24808.0
2017-09-17,25109.0
2017-09-18,26599.0
2017-09-19,27210.0
2017-09-20,27147.0
2017-09-21,27329.0
2017-09-22,27040.0
2017-09-23,25492.0
2017-09-24,25428.0
2017-09-25,26989.0
2017-09-26,27211.0
2017-09-27,27250.0
2017-09-28,27200.0
2017-09-29,26902.0
2017-09-30,25116.0
2017-10-01,31439.0
2017-10-02,30334.0
2017-10-03,26932.0
2017-10-04,26574.0
2017-10-05,27015.0
2017-10-06,27357.0
2017-10-07,29918.0
2017-10-08,27760.0
2017-10-09,25429.0
2017-10-10,26844.0
2017-10-11,28256.0
2017-10-12,28315.0
2017-10-13,25521.0
2017-10-14,24704.0
2017-10-15,24810.0
2017-10-16,26449.0
2017-10-17,26536.0
2017-10-18,26331.0
2017-10-19,26376.0
2017-10-20,26474.0
2017-10-21,24444.0
2017-10-22,24494.0
2017-10-23,26435.0
2017-10-24,26842.0
2017-10-25,26850.0
2017-10-26,26865.0
2017-10-27,26081.0
2017-10-28,24158.0
2017-10-29,23443.0
2017-10-30,26015.0
2017-10-31,25977.0
2017-11-01,31075.0
2017-11-02,28624.0
2017-11-03,25095.0
2017-11-04,26663.0
2017-11-05,26931.0
2017-11-06,27941.0
2017-11-07,31404.0
2017-11-08,27678.0
2017-11-09,27155.0
2017-11-10,26445.0
2017-11-11,26542.0
2017-11-12,30529.0
2017-11-13,28660.0
2017-11-14,28968.0
2017-11-15,29331.0
2017-11-16,29186.0
2017-11-17,29100.0
2017-11-18,27236.0
2017-11-19,27118.0
2017-11-20,29197.0
2017-11-21,29501.0
2017-11-22,29512.0
2017-11-23,29390.0
2017-11-24,29049.0
2017-11-25,27205.0
2017-11-26,27263.0
2017-11-27,29885.0
2017-11-28,29990.0
2017-11-29,30116.0
2017-11-30,31089.0
2017-12-01,30251.0
2017-12-02,28145.0
2017-12-03,25329.0
2017-12-04,25961.0
2017-12-05,26655.0
2017-12-06,30389.0
2017-12-07,32775.0
2017-12-08,26163.0
2017-12-09,27965.0
2017-12-10,24818.0
2017-12-11,26081.0
2017-12-12,31313.0
2017-12-13,31506.0
2017-12-14,30985.0
2017-12-15,29996.0
2017-12-16,29430.0
2017-12-17,29822.0
2017-12-18,31710.0
2017-12-19,31599.0
2017-12-20,31692.0
2017-12-21,31335.0
2017-12-22,30032.0
2017-12-23,28299.0
2017-12-24,24598.0
2017-12-25,25653.0
2017-12-26,28137.0
2017-12-27,28621.0
2017-12-28,27882.0
2017-12-29,27374.0
2017-12-30,26363.0
2017-12-31,23680.0
2018-01-01,24878.0
2018-01-02,31297.0
2018-01-03,31080.0
2018-01-04,26027.0
2018-01-05,24843.0
2018-01-06,26404.0
2018-01-07,27283.0
2018-01-08,32022.0
2018-01-09,27625.0
2018-01-10,26755.0
2018-01-11,26424.0
2018-01-12,27859.0
2018-01-13,30229.0
2018-01-14,29987.0
2018-01-15,31684.0
2018-01-16,31260.0
2018-01-17,30874.0
2018-01-18,30981.0
2018-01-19,30589.0
2018-01-20,28532.0
2018-01-21,27842.0
2018-01-22,29479.0
2018-01-23,29671.0
2018-01-24,30018.0
2018-01-25,30040.0
2018-01-26,31047.0
2018-01-27,29341.0
2018-01-28,28919.0
2018-01-29,30058.0
2018-01-30,30372.0
2018-01-31,30380.0
2018-02-01,28731.0
2018-02-02,31734.0
2018-02-03,31129.0
2018-02-04,27053.0
2018-02-05,27598.0
2018-02-06,24838.0
2018-02-07,29106.0
2018-02-08,33141.0
2018-02-09,28317.0
2018-02-10,26851.0
2018-02-11,26931.0
2018-02-12,27356.0
2018-02-13,32000.0
2018-02-14,31563.0
2018-02-15,30946.0
2018-02-16,30157.0
2018-02-17,28597.0
2018-02-18,28357.0
2018-02-19,30141.0
2018-02-20,29861.0
2018-02-21,30538.0
2018-02-22,31242.0
2018-02-23,31344.0
2018-02-24,29753.0
2018-02-25,29069.0
2018-02-26,31061.0
2018-02-27,31760.0
2018-02-28,31216.0
2018-03-01,28971.0
2018-03-02,30329.0
2018-03-03,28416.0
2018-03-04,28608.0
2018-03-05,27793.0
2018-03-06,24803.0
2018-03-07,29865.0
