,time,temp,humidity,wind_speed,total load actual
27104,2018-04-26 04:00,287.14450052455845,78.27955580352794,1.0855836768992169,22643.0
27105,2018-04-26 05:00,286.65296615626715,80.50653942593627,1.624563458887221,22961.0
27106,2018-04-26 06:00,286.8386596814324,83.39829994411397,0.7836743280215668,25108.0
27107,2018-04-26 07:00,286.028141390145,84.81348393619794,1.3156045381712391,27717.0
27108,2018-04-26 08:00,285.7093469884557,81.63737890736651,1.4791477790464649,29903.0
27109,2018-04-26 11:00,291.0654573418522,63.51027780554593,1.7401800805233798,31629.0
27110,2018-04-26 12:00,292.3485320999897,58.11708940922349,1.8374352545927255,31931.0
27111,2018-04-26 13:00,293.4887693700076,53.923553290443955,2.125264426682828,31844.0
27112,2018-04-26 14:00,294.6021710204613,49.73309032655218,1.8116835806350484,30834.0
27113,2018-04-26 15:00,294.79382476773634,55.53579184571352,2.903912874989522,30329.0
27114,2018-04-26 16:00,295.46869262213374,53.13527992418779,4.232619094480359,30047.0
27115,2018-04-26 17:00,295.53583691254096,54.440872769761924,4.166141474083561,29787.0
27116,2018-04-26 18:00,295.71209239780563,51.9212168464255,3.666267900794292,29376.0
27117,2018-04-26 19:00,295.62078969767015,53.657791949714344,4.230999356739973,29149.0
27118,2018-04-26 20:00,295.0403674468688,53.7655028375965,4.023153440749342,29777.0
27119,2018-04-26 21:00,293.8937561767778,55.909413215182866,3.4791477790464653,31423.0
27120,2018-04-26 22:00,292.70918645593474,60.01395184762289,2.566755148069142,29650.0
27121,2018-04-26 23:00,291.7436166842442,62.732572859085,2.5069231451276024,27208.0
27122,2018-04-27 00:00,290.29959165210136,68.32757114629997,2.45373675964132,25765.0
27123,2018-04-27 01:00,289.7410348496122,69.61492914396837,2.3498359681167167,24124.0
27124,2018-04-27 03:00,288.5509591878666,74.58176827673074,1.753047875310633,22873.0
27125,2018-04-27 04:00,287.25655184953683,83.17807891125213,2.3500255217076336,22679.0
27126,2018-04-27 05:00,286.79155304462387,85.55460498196186,1.3176282302946996,23110.0
27127,2018-04-27 06:00,286.34744821318645,87.71374121714851,0.5389797819880044,25219.0
27128,2018-04-27 07:00,285.79874772469395,89.77826346081272,1.4032119071939164,27775.0
27129,2018-04-27 08:00,286.2196112237402,89.66443664476769,2.322250155626496,29840.0
27130,2018-04-27 09:00,287.36252221922064,86.43047943337774,1.223375243816765,30991.0
27131,2018-04-27 10:00,289.5118648354913,82.80504424704277,2.4259613935601814,31475.0
27132,2018-04-27 11:00,291.5814173114544,68.47138726594196,3.2022454951908843,31899.0
27133,2018-04-27 12:00,293.32803653207316,57.06603849944121,3.8977189462157833,32063.0
27134,2018-04-27 13:00,294.2257985394689,51.97035031325345,3.934801462791056,31748.0
27135,2018-04-27 14:00,294.8427401810605,46.95886496831722,3.4469843741658748,30729.0
27136,2018-04-27 15:00,295.03380559273023,45.81996917102242,3.9702009417954014,29975.0
27137,2018-04-27 16:00,295.0420250641963,46.269131739630396,4.211893300237553,29598.0
27138,2018-04-27 17:00,294.87279296089736,53.69176891203502,5.080557797184345,29358.0
27139,2018-04-27 18:00,294.5668662882744,58.025443591722315,4.168165166207023,28865.0
27140,2018-04-27 19:00,294.0898192565002,56.913145829780646,4.981045044459195,28684.0
27141,2018-04-27 20:00,293.12967547249167,58.29515200549197,4.914567424062398,29059.0
27142,2018-04-27 21:00,292.07465921169916,63.45074229716584,3.826960055039722,30450.0
27143,2018-04-27 22:00,291.2205306203418,65.30055999019487,3.6684426938793684,28940.0
27144,2018-04-27 23:00,290.5339922984053,64.87325408056189,3.2783324680050487,26927.0
27145,2018-04-28 00:00,289.64539805389336,69.00086336818052,3.2783324680050487,25505.0
27146,2018-04-28 01:00,289.23162603947486,71.8047767504911,3.280356160128509,23912.0
27147,2018-04-28 02:00,289.4596232086235,72.6689893899568,4.043285727018155,22710.0
27148,2018-04-28 03:00,288.23189602593516,77.72499181080063,2.6195375791723494,22195.0
27149,2018-04-28 04:00,288.0451361021302,81.16981067355056,2.1635432408752258,21763.0
27150,2018-04-28 06:00,287.0002813498752,85.50991443684656,1.7252725092294958,21846.0
27151,2018-04-28 07:00,286.5736979922424,86.34381302959562,1.6654405062879565,22297.0
27152,2018-04-28 08:00,286.1457328402403,89.39803492651743,1.5667551480691417,24017.0
